,DATE,SENTENCE,DOVISH,HAWKISH,NEUTRAL
366,2011-06-22,"However, some moderation in gasoline prices is now in prospect, and the effects of the Japanese disaster on manufacturing output are likely to dissipate in coming months.",0.0007620148826390505,0.2993510067462921,0.6998870372772217
367,2011-06-22,"Specifically, participants’ projections for output growth have a central tendency of about 2.7 to 2.9 percent for this year and 3.3 to 3.7 percent for next year—growth rates faster than we have seen so far in 2011.",0.015584173612296581,0.8172789812088013,0.16713686287403107
368,2011-06-22,"However, Committee participants have also generally responded to the recent slowing by marking down the growth projections for 2011 and 2012, which are nearly a half percentage point lower than our April projections.",0.9984887838363647,0.000613545416854322,0.0008976141689345241
369,2011-06-22,"Looking further ahead, the central tendency of the growth projections for 2012—2013, sorry—is 3.5 to 4.2 percent, essentially the same as in the April projections.",9.565753862261772e-05,0.00016947693075053394,0.9997348189353943
370,2011-06-22,"As shown in the second figure, entitled “Unemployment Rate,” the unemployment rate is expected to resume its gradual decline towards levels that the Committee judges to be consistent with this dual mandate.",0.6069198250770569,0.3578338027000427,0.03524637222290039
371,2011-06-22,"In particular, the unemployment rate is projected to edge down over coming months to 8.6 to 8.9 percent in the fourth quarter of this year and then decline gradually over the subsequent two years to a level of 7.0 to 7.5 percent in the fourth quarter of 2013, still well above the central tendency of participants’ longer-run unemployment projections.",0.5150589346885681,0.0009136138833127916,0.4840274155139923
372,2011-06-22,"In short, we expect the unemployment rate to continue to decline, but the pace of progress remains frustratingly slow.",0.9979165196418762,0.0008450948516838253,0.0012383264256641269
373,2011-06-22,"Inflation has moved up in recent months, mainly reflecting higher prices for some commodities and imported goods.",0.00020222111197654158,0.9994208812713623,0.0003770148614421487
374,2011-06-22,"In addition, prices of motor vehicles have risen notably as a result of the recent supply chain disruptions.",0.00018999252642970532,0.9991720914840698,0.0006379827973432839
375,2011-06-22,"However, as the effects of these factors dissipate, the Committee anticipates that inflation will subside in coming quarters to levels at or below its mandate-consistent rate, as shown in the figure entitled “PCE Inflation.” Specifically, the central tendency of participants’ inflation projections is 2.3 to 2.5 percent for this year but declines to 1.5 to 2.0 percent in both 2012 and 2013—a trajectory that is broadly similar to that of our April projections.",0.0009859673446044326,0.011090113781392574,0.9879239201545715
376,2011-06-22,"In particular, the Committee’s policy strategy is intended to foster both aspects of our dual mandate—that is, promoting the economic recovery so that the unemployment rate returns over time to its longer-term normal level, and ensuring that inflation, over time, is at levels consistent with our mandate.",0.9833430051803589,0.0068658082745969296,0.009791254065930843
377,2011-06-22,"At 9.1 percent, the current unemployment rate remains elevated, and progress towards more normal levels of unemployment is likely to be slow, as I noted.",0.9983689188957214,0.0009058702271431684,0.0007253184448927641
378,2011-06-22,"Moreover, the inflation rate, which picked up in recent months, is expected to subside to levels at or below the rate of 2 percent, or a bit less, that most participants judge to be most consistent with the dual mandate.",0.00046355242375284433,0.00046643507084809244,0.9990699887275696
379,2011-06-22,The ongoing labor market slack and the subdued inflation outlook are key reasons for the Committee’s decision to maintain the current high degree of monetary policy accommodation and for our judgment that exceptionally low levels of the funds rate are likely to be warranted for an extended period.,0.9980065226554871,0.0016552230808883905,0.0003382439899723977
380,2011-06-22,We do believe that growth is going to pick up going into 2012 but at a somewhat slower pace from—than we had anticipated in April.,0.007400076370686293,0.0014947945019230247,0.9911051392555237
381,2011-06-22,We don’t have a precise read on why this slower pace of growth is persisting.,0.9964356422424316,0.0011166937183588743,0.0024477248080074787
382,2011-06-22,"You note that, in 2013, we have growth at about the same rate that we anticipated in April.",0.0004405393556226045,0.00037491810508072376,0.9991845488548279
383,2011-06-22,"I think the point I would make, though, in terms of where we are today versus where we were, say, in August of last year when I began to talk about asset purchases, is that at that time, inflation was very low and falling.",0.207042396068573,0.22701957821846008,0.5659380555152893
384,2011-06-22,I don’t think people appreciate necessarily that deflation can be a very pernicious situation where it could have very long-lasting effects on economic growth.,0.9868237972259521,0.007352056913077831,0.005824148189276457
385,2011-06-22,"In addition, growth in payrolls has actually picked up.",0.009253176860511303,0.9680028557777405,0.022743992507457733
386,2011-06-22,"Inflation was too low and falling, and unemployment looked like it might be even beginning to rise again.",0.9887584447860718,0.00866525899618864,0.0025762352161109447
387,2011-06-22,"By taking a long-run perspective, we can help the economy by reducing the risk that interest rates might rise suddenly.",0.00015459730639122427,0.99922776222229,0.0006176009774208069
388,2011-06-22,And so I think it’s very desirable that we take strong action to lower our budget deficits over the longer term.,0.07748507708311081,0.9219563603401184,0.0005585410399362445
389,2011-06-22,It just is a negative for growth.,0.004725269041955471,0.0015060530276969075,0.9937686920166016
390,2011-06-22,"I don’t think that sharp, immediate cuts in the deficit would create more jobs.",0.008060031570494175,0.0005967078031972051,0.9913432598114014
391,2011-06-22,"But by taking a long-run perspective and making a credible plan for reducing future deficits, we’ll lower interest rates, or at least prevent them from rising, and we will increase confidence.",0.0011566504836082458,0.9986182451248169,0.00022512534633278847
392,2011-06-22,"Well, Neil, as you know, I’ve been a long-time proponent of an inflation target.",0.0008678758749738336,0.06971918046474457,0.9294129610061646
393,2011-06-22,I think that it would help anchor inflation expectations; it would make it easier to reach our inflation objective.,0.03833353519439697,0.025759337469935417,0.9359071850776672
394,2011-06-22,"At the same time, it’s not at all inconsistent with our employment objective because keeping inflation low and stable, keeping inflation expectations low and stable, actually gives the Fed more leeway to respond to short-term shocks to the economy.",0.022282162681221962,0.9730170965194702,0.004700762685388327
395,2011-06-22,"So, for example, in the European Central Bank, that bank has a mandate for price stability, period.",0.0025978439953178167,0.9555654525756836,0.041836634278297424
396,2011-06-22,"Without sufficient explanation and background, many people might think that we were somehow abandoning our employment target.",0.009998445399105549,0.00047112867468968034,0.9895304441452026
397,2011-06-22,"It would have a big impact on credit spreads, on stock prices, and so on.",7.678409019717947e-05,0.00020843475067522377,0.9997147917747498
398,2011-06-22,"Moreover, we have worked with—the Federal Reserve has worked actively with the BIS, the Basel Committee, to do analyses of the effects of capital requirements, on the one hand, on the probability of a crisis, and on the other hand, on the cost of lending and the effect on growth.",9.965858771465719e-05,0.00015006725152488798,0.9997503161430359
399,2011-06-22,"And if you look at them, you’ll see that we believe that the capital which has been imposed so far would significantly reduce the threat of a massive financial crisis and, on the other hand, have very small effects on growth.",0.007211402524262667,0.0025729176122695208,0.9902156591415405
400,2011-06-22,"As you saw from the—but as you saw from the projections we just put out, the Committee—every member of the Committee sees the long-run unemployment rate—the NAIRU, as it’s called by economists—somewhere around 5½ percent, basically.",0.005543419625610113,0.004585873801261187,0.9898707270622253
401,2011-06-22,"With respect to core inflation, some of the effects, at least there, are also temporary.",0.0009270741138607264,0.0001294452085858211,0.9989435076713562
402,2011-06-22,"To name two examples, the supply chain disruptions brought about by the Japanese disaster have led to a very significant increase in auto prices, both new and used automobiles, last month.",0.0003248385328333825,0.9990109205245972,0.0006642010412178934
403,2011-06-22,As these problems are resolved—and they appear to be very much on the way to being resolved—we would assume that the auto prices would come back down and incentives would be restored as competition increases and costs are reduced.,0.0015057913260534406,0.9117522239685059,0.08674205839633942
404,2011-06-22,"Another would be the fact that energy prices have passed through to a number of—despite the fact that core is defined excluding energy, that’s only the energy, direct energy products—things like airfares, for example, which are very sensitive to the cost of jet fuel, are also a part of the core.",5.189951480133459e-05,0.002103595994412899,0.9978444576263428
405,2011-06-22,"So you would imagine that, as the price of oil declines, that you would see some bounce—decline in, also in—in the core measures of inflation.",0.9378064274787903,0.0023057288490235806,0.05988777056336403
406,2011-06-22,"So given that there’s still a large output gap, given that inflation expectations remain well anchored, given that some of the temporary factors affecting inflation, including core inflation, are likely to recede, I think it’s reasonable to think that core inflation will fall back towards mandate-consistent levels.",0.029855119064450264,0.05217935889959335,0.9179655909538269
407,2011-06-22,"I think the—I think the thrust of “extended period” is that we believe we’re at least two or three meetings away from taking any further action, and I emphasize “at least.” But depending on how the economy evolves, and inflation and unemployment, it could be, you know, significantly longer.",0.003821775782853365,0.00010924486559815705,0.9960689544677734
408,2011-06-22,"If we do get both improved job creation and inflation close to our—close to or even above our mandate-consistent level, then that would be a sign that we need to consider beginning an exit process.",0.9851977229118347,0.012699093669652939,0.002103253733366728
409,2011-06-22,"Well, if the economy worsens and inflation remains relatively low, then we wouldn’t begin to exit, and, therefore, we wouldn’t change the language.",0.998812198638916,0.0002698773459997028,0.0009178748587146401
410,2011-06-22,"And, in particular, I do personally believe that the slowdown is at least partly temporary, and that we’ll see greater growth going forward.",0.6595596671104431,0.00894026830792427,0.3315000832080841
411,2011-06-22,"At the same time, I did—I do think that, given that we can’t explain the entire slowdown, that the best guess would be that growth, at least in the near term, might be a little bit less than we anticipated.",0.9983925223350525,0.0006003720336593688,0.0010070700664073229
412,2011-06-22,"But I do think, in my role as someone who’s extremely interested in financial stability, that addressing the medium- to long-term deficit problem is very urgent.",0.031142426654696465,0.9682869911193848,0.0005705521325580776
413,2011-06-22,"Well, we expect—as the projections show, we expect growth in the second half of this year and next year to be certainly faster than it’s been so far in 2011.",0.0021179947070777416,0.9045188426971436,0.09336317330598831
414,2011-06-22,"In terms of the unemployment rate, though, given that growth is not much above the long-run potential rate of growth—and we have in our projections an estimate of 2.5 to 2.8 percent, we haven’t really done much better than that—it takes growth faster than potential to bring down unemployment.",0.9901022911071777,0.0027393014170229435,0.007158312480896711
415,2011-06-22,"And since we’re not getting that, we project unemployment to come down very painfully slowly.",0.9918939471244812,0.007097993046045303,0.0010080627398565412
416,2011-06-22,"At some point, if growth picks up as we anticipate, job numbers will start getting better.",0.23350615799427032,0.09543456137180328,0.671059250831604
417,2011-06-22,"We’re still some years away from full employment in the sense of 5½ percent, say, and that’s, of course, very frustrating because it means that many people will be out of work for a very extended time.",0.998219907283783,0.0011174100218340755,0.0006626578397117555
418,2011-06-22,"Inflation is above—at the moment, is above target.",0.0002966187021229416,0.9994489550590515,0.00025439588353037834
419,2011-06-22,"After all, inflation is a monetary phenomenon, a central bank can always create money, and so on.",0.15528923273086548,0.8375824689865112,0.007128278724849224
420,2011-06-22,"I also argued—and I think it’s well understood that deflation, persistent deflation can be a very debilitating factor in—in growth and employment in an economy.",0.9946218729019165,0.003697857027873397,0.0016801939345896244
421,2011-06-22,"We could infer from, say, TIPS prices—inflation index bond prices—that investors saw something on the order of a one-third chance of outright deflation going forward.",0.9907767176628113,0.0017398931086063385,0.0074834758415818214
422,2011-06-22,I think also that our policies were constructive on the employment side.,0.8954933881759644,0.031154857948422432,0.07335171103477478
423,2011-06-22,"But we did take actions as needed, even though we were at the zero lower bound of interest rates, to address deflation.",0.9958959817886353,0.0037198972422629595,0.0003841338912025094
424,2011-06-22,"Each has his or her own view on the outlook, on the efficacy of monetary policy, and on the risks to inflation and unemployment.",6.909041258040816e-05,0.00013619619130622596,0.9997947812080383
425,2011-06-22,"So those who can get credit, together with the low prices of houses, are at—able to buy much more house than they could have a few years ago.",0.022166097536683083,0.8107280731201172,0.1671057790517807
426,2011-06-22,"There’s also evidently a lot of uncertainty about employment, about the economic recovery, and that’s affecting people’s willingness to make the commitment to buy a house.",0.4662811756134033,0.0018997915321961045,0.5318190455436707
427,2011-06-22,"Of course, our monetary policy is intended to try to promote employment and income gains, which, of course, will help housing demand.",0.004656102042645216,0.9913457632064819,0.003998166415840387
428,2011-06-22,"I think otherwise I’d like to see just further efforts to—first of all, to modify loans where appropriate; to—and where not appropriate, to speed the process of foreclosure and disposition of the foreclosed homes in order to clear the market; get these homes out of the pipeline; and allow people to, you know, to operate in a market where they’re more confident that prices will be stable rather than falling.",0.9681175351142883,0.023459285497665405,0.00842310395091772
429,2011-06-22,"It’s interesting now that—although house prices overall are declining, all of that is concentrated in distressed properties; that is, houses which are not being sold on a distressed basis have much more stable prices than those which are being sold on a distressed basis.",0.3141164481639862,0.00060963851865381,0.6852739453315735
430,2020-03-15,"These measures, which are essential for containing the outbreak, will nonetheless understandably take a toll on economic activity in the near term.",0.9977686405181885,0.0017540366388857365,0.00047727744095027447
431,2020-03-15,"The Federal Reserve’s role is guided by our mandate from Congress to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system.",0.002714085392653942,0.6206900477409363,0.3765958547592163
432,2020-03-15,"Today we reduced the target range for our policy interest rate by 1 percentage point, bringing it close to zero, and said that we expect to maintain the rate at this level until we’re confident that the economy has weathered recent events and is on track to achieve our maximum employment and price stability goals.",0.9972412586212158,0.00045774542377330363,0.0023009919095784426
433,2020-03-15,The unemployment rate was 3.5 percent in February and has been at or near half-century lows for almost two years.,0.0021138566080480814,0.003182651475071907,0.994703471660614
434,2020-03-15,"Overall economic activity has been expanding at a moderate rate, even though weak growth abroad and trade developments have been weighing on some sectors.",0.931899905204773,0.06111800670623779,0.006982084363698959
435,2020-03-15,"Like others, we expect that the illness and the measures now being put in place to stem its spread will have a significant effect on economic activity in the near term.",0.9827907085418701,0.0014464358100667596,0.015762845054268837
436,2020-03-15,"In addition, the effects of the outbreak are restraining economic activity in many foreign economies, which is causing difficulties for U.S. industries that rely on global supply chains.",0.997197151184082,0.0007328623323701322,0.0020700301975011826
437,2020-03-15,"Moreover, the energy sector has recently come under stress because of the large drop in global oil prices.",0.9934948086738586,0.003697402076795697,0.00280779623426497
438,2020-03-15,"Inflation, which has continued to run below our symmetric 2 percent objective, will likely be held down this year by the effects of the outbreak.",0.9977228045463562,0.0011302392231300473,0.0011469325982034206
439,2020-03-15,"To improve the functioning of this market and to ensure the effective transmission of monetary policy to borrowers in the economy, we will also purchase at least $200 billion of agency mortgage-backed securities over coming months and immediately cease the runoff of these securities in our portfolio.",0.8196349740028381,0.17342150211334229,0.006943524815142155
440,2020-03-15,"The Federal Reserve announced a number of other actions today to support the flow of credit to households and businesses, thereby promoting our maximum employment and price stability goals.",0.00112756562884897,0.9942493438720703,0.004623156972229481
441,2020-03-15,"First, we reduced the interest rate on discount window loans by 1½ percentage points, bringing that rate to ¼ percent.",0.9830237030982971,0.013197284191846848,0.0037790376227349043
442,2020-03-15,"The discount window plays an important role in supporting liquidity and stability in the banking system, and we encourage banks to turn to the discount window to help meet demands for credit from households and businesses.",0.9935304522514343,0.004021885804831982,0.002447662642225623
443,2020-03-15,"We are prepared to use our full range of tools to support the flow of credit to households and business, to help keep the economy strong, and to promote our maximum employment and price stability goals.",0.004637312144041061,0.9601012468338013,0.035261452198028564
444,2020-03-15,"We see that it is likely that the measures we take to protect ourselves from the virus will involve withdrawing from or reducing certain activities—thinking there of travel, leisure, hospitality, those things—and that’s going to mean lower economic activity for a period of time.",0.9935061931610107,0.00028294636285863817,0.0062108878046274185
445,2020-03-15,"In the meantime, the Fed will continue to use our tools to support the flow of credit to households and businesses and support demand with monetary policy—ultimately, to do what we can to see that the recovery is as vigorous as possible.",0.9784271717071533,0.01973329856991768,0.0018395385704934597
446,2020-03-15,"I would point out that we have, of course, responded very strongly not just with interest rates, but also with liquidity measures today.",0.5473338961601257,0.45101672410964966,0.0016493708826601505
447,2020-03-15,"The MBS market is very important: It’s closely linked to the Treasury market, and it’s the way that our monetary policy decisions flow through to borrowers in the real economy.",7.948241545818746e-05,0.00013493931328412145,0.9997856020927429
448,2020-03-15,"Monetary policy has a role, and it really is in, you know—our original role was providing liquidity to financial systems when they’re under stress, and that’s—that’s really part of what we did today.",0.995010256767273,0.004580638371407986,0.0004090570146217942
449,2020-03-15,"The other role is to support demand through lower interest rates, and we did that.",0.9961395859718323,0.0036765888798981905,0.00018377052037976682
450,2020-03-15,"So, on—on inflation, you know, the—the economy’s performed so well, really, over the last few years, and right up through January: historically low unemployment—50-year-low unemployment for a couple of years, 11 years—almost 11 years of expansion so far, and yet inflation lingered below 2 percent.",0.7018038034439087,0.002381635596975684,0.29581451416015625
451,2020-03-15,So we’ve been concerned that inflation not move down further.,0.17355431616306305,0.8256259560585022,0.000819796638097614
452,2020-03-15,"It was a question of not getting inflation up to our target on a robust, symmetric kind of a way.",0.9500516057014465,0.011733568273484707,0.03821483626961708
453,2020-03-15,"So, with this coronavirus arriving, we judged that the—the net effects of this will be to—to have inflation move down even a little bit more.",0.9913323521614075,0.007820649072527885,0.0008469684398733079
454,2020-03-15,"Again, it’s just an issue of inflation probably falling even a bit further.",0.4081937074661255,0.4951218068599701,0.09668448567390442
455,2020-03-15,"So you see—and I think you’ll see—as these purchases roll forward, you will see the Treasury market and the MBS market returning to normal market function, and that will actually support economic activity.",0.6165896058082581,0.3809717297554016,0.0024387158919125795
456,2020-03-15,That will be a positive for economic activity.,0.01618383824825287,0.2579849362373352,0.725831151008606
457,2020-03-15,"As far as—as the policy rate, what we’ve said is that we will maintain the rate at this level until we’re confident that the economy has weathered recent events and is on track to achieve our maximum employment and price stability goals.",0.0017445872072130442,0.00017768425459507853,0.9980777502059937
458,2020-03-15,"And if you—if you look at it, you’ll see that some things have to happen March 15, 2020 before we’d consider—we’d have to become confident of—that the economy has weathered Chair Powell’s Press Conference Call FINAL these recent events and also is on track to achieve our maximum employment and price stability goals.",0.00033076360705308616,0.0001954166655195877,0.9994738698005676
459,2020-03-15,It’s just that—like that for us with monetary policy.,7.621086842846125e-05,8.063900895649567e-05,0.9998431205749512
460,2020-03-15,"We have sole responsibility for monetary policy and strong instructions from Congress to conduct it in an independent, nonpolitical way.",0.00017352786380797625,0.0002490087936166674,0.9995774626731873
461,2020-03-15,"Our interest rates will matter—cuts will matter now to borrowers who will get some relief from our cuts, but they’ll March 15, 2020 matter a lot more when the economy begins to recover.",0.10822152346372604,0.17489002645015717,0.7168884873390198
462,2022-01-26,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us: maximum employment and price stability.",0.0006398595869541168,0.9789795875549316,0.020380552858114243
463,2022-01-26,"Today, in support of these goals, the Federal Open Market Committee kept its policy interest rate near zero and stated its expectation that an increase in this rate would soon be appropriate.",0.003890399821102619,0.9958735108375549,0.00023614747624378651
464,2022-01-26,"As I will explain, against a backdrop of elevated inflation and a strong labor market, our policy has been adapting to the evolving economic environment, and it will continue to do so.",0.0001443427026970312,0.9987139701843262,0.0011417457135394216
465,2022-01-26,"Economic activity expanded at a robust pace last year, reflecting progress on vaccinations and the reopening of the economy, fiscal and monetary policy support, and the healthy financial positions of households and businesses.",0.6071460843086243,0.3765146732330322,0.01633930392563343
466,2022-01-26,The recent sharp rise in COVID cases associated with the Omicron variant will surely weigh on economic growth this quarter.,0.9233918786048889,0.06725224107503891,0.009355880320072174
467,2022-01-26,"If the wave passes quickly, the economic effects should as well, and we would see a return to strong growth.",0.08458983153104782,0.8904083371162415,0.025001773610711098
468,2022-01-26,"Over the past year, payroll employment has risen by 6.4 million jobs.",0.00032702909084036946,0.9828282594680786,0.01684473641216755
469,2022-01-26,"The unemployment rate has declined sharply, falling 2 percentage points over the past six months to reach 3.9 percent in December.",0.9827411770820618,0.00840357318520546,0.008855274878442287
470,2022-01-26,Labor demand remains historically strong.,0.9981606602668762,0.0013000707840546966,0.0005392717430368066
471,2022-01-26,"Over time, there are good reasons to expect some further improvements in participation and employment.",0.9968262910842896,0.0011992297368124127,0.00197453866712749
472,2022-01-26,Inflation remains well above our longer-run goal of 2 percent.,0.010107360780239105,0.9830611348152161,0.006831421051174402
473,2022-01-26,Supply and demand imbalances related to the pandemic and [to] the reopening of the economy have continued to contribute to elevated levels of inflation.,0.00814062263816595,0.9914135932922363,0.00044583575800061226
474,2022-01-26,"In particular, bottlenecks and supply constraints are limiting how quickly production can respond to higher demand in the near term.",0.004264282528311014,0.9951267242431641,0.0006089103408157825
475,2022-01-26,"While the drivers of higher inflation have been predominantly connected to the dislocations caused by the pandemic, price increases have now spread to a broader range of goods and services.",0.00035614188527688384,0.9993140697479248,0.0003297476505395025
476,2022-01-26,"Wages have also risen briskly, and we are attentive to the risks that persistent real wage growth in excess of productivity [growth] could put upward pressure on inflation.",0.00016923916700761765,0.9995811581611633,0.00024966837372630835
477,2022-01-26,"Like most forecasters, we continue to expect inflation to decline over the course of the year.",0.9690075516700745,0.0016118134371936321,0.029380682855844498
478,2022-01-26,"We understand that high inflation imposes significant hardship, especially on those least able to meet the higher costs of essentials like food, housing, and transportation.",0.0004477964248508215,0.9991661310195923,0.00038602962740696967
479,2022-01-26,"In addition, we believe that the best thing we can do to support continued labor market gains is to promote a long expansion, and that will require price stability.",0.011240674182772636,0.9886325001716614,0.0001268545602215454
480,2022-01-26,We are committed to our price-stability goal.,0.000991405569948256,0.07409478724002838,0.9249138832092285
481,2022-01-26,We will use our tools both to support the economy and a strong labor market and to prevent higher inflation from becoming entrenched.,0.00017159061098936945,0.9996505975723267,0.00017783431394491345
482,2022-01-26,The Fed’s monetary policy actions have been guided by our mandate to promote maximum employment and stable prices for the American people.,0.0025218252558261156,0.5831636190414429,0.41431453824043274
483,2022-01-26,"In light of the remarkable progress we’ve seen in the labor market and inflation that is well above our 2 percent longer-run goal, the economy no longer needs sustained high levels of monetary policy support.",0.022441022098064423,0.02235771156847477,0.955201268196106
484,2022-01-26,"Making appropriate monetary policy in this environment requires humility, recognizing that the economy evolves in unexpected ways.",0.0001307833008468151,0.0001341929310001433,0.9997350573539734
485,2022-01-26,"With this in mind, we will remain attentive to risks, including the risk that high inflation is more persistent than expected, and are prepared to respond as appropriate to achieve our goals.",0.00019438914023339748,0.9996196031570435,0.00018597504822537303
486,2022-01-26,"[In] these high-level principles, [we] clarify that the federal funds rate is our primary means of adjusting monetary policy and that reducing our balance sheet will occur after the process of raising interest rates has begun.",0.0012437491677701473,0.6308285593986511,0.3679277300834656
487,2022-01-26,Our decisions to reduce our balance sheet will be guided by our maximum-employment and price-stability goals.,0.019459817558526993,0.5486204624176025,0.43191972374916077
488,2022-01-26,We at the Federal Reserve will do everything we can to achieve our maximum-employment and price-stability goals.,0.0006884113536216319,0.7430059313774109,0.2563056945800781
489,2022-01-26,"Inflation is running well above our 2 percent target, much higher than it was at that time.",0.0003943154588341713,0.9982193112373352,0.0013863567728549242
490,2022-01-26,And I would say that most FOMC participants agree that labor market conditions are consistent with maximum employment in the sense of the highest level of employment that is consistent with price stability.,0.00600370392203331,0.9767686128616333,0.017227653414011
491,2022-01-26,"The other thing is, maximum employment will, will evolve over time and through the course of the business cycle.",0.00023948356101755053,8.960784907685593e-05,0.9996708631515503
492,2022-01-26,Max—the level of maximum—of employment that’s consistent with stable prices may increase.,0.9613348841667175,0.02201865054666996,0.016646437346935272
493,2022-01-26,I think there’s quite a bit of room to raise interest rates without threatening the labor market.,0.00014154965174384415,0.998761773109436,0.0010966729605570436
494,2022-01-26,"I also would point out that there are—there are other forces at work this year, which should also help bring down inflation, we hope, including improvement on the supply side, which will ultimately come.",0.07811600714921951,0.815943717956543,0.10594025999307632
495,2022-01-26,"And also, fiscal policy is going to be less supportive of, of growth this year—not of the level of economic activity, but the fiscal impulse to growth will be significantly lower.",0.9987115859985352,0.0002633237454574555,0.0010250972118228674
496,2022-01-26,So there are multiple forces—which should be working over the course of the year for inflation to come down.,0.00048666654038242996,0.9715164303779602,0.02799697406589985
497,2022-01-26,"We do realize that the timing and pace of that are, are highly uncertain and that inflation has persisted longer than we—than we thought.",0.000984006212092936,0.9980738162994385,0.0009421870345249772
498,2022-01-26,"And, of course, we’re prepared to use our tools to assure that higher inflation does not become entrenched.",0.0003472649841569364,0.999451220035553,0.00020145422604400665
499,2022-01-26,"And the economy’s much stronger, and inflation is much higher.",0.000326796667650342,0.9994939565658569,0.00017924423445947468
500,2022-01-26,"And, and—but I would point you to principle number one, which is “the Committee views changes in the target range for the federal funds rate as its primary means of adjusting the stance of monetary policy.” So we do want the federal funds rate—we, we want to operationalize that [as the primary means].",7.447129610227421e-05,0.000173753549461253,0.9997517466545105
501,2022-01-26,"And then we’ll look to have that just running in the background and have—and have the interest rates, again, be the active tool of monetary policy.",0.00020977800886612386,0.00015172064013313502,0.9996384382247925
502,2022-01-26,"So, as you know, the ultimate focus that we have is on the real economy: maximum employment and price stability.",0.0032923442777246237,0.9955844283103943,0.001123235560953617
503,2022-01-26,And monetary policy works significantly through expectations.,9.94182555587031e-05,9.871251677395776e-05,0.9998019337654114
504,2022-01-26,"I think the path is highly uncertain and that we’re committed to using our tools to make sure that inflation, high inflation that we’re seeing, does not become entrenched.",0.0003726487630046904,0.9994497895240784,0.00017747891251929104
505,2022-01-26,"So a number of factors would be—it’s not just monetary policy—a number of factors are supporting a decline in inflation, as I mentioned.",0.9720242023468018,0.027551909908652306,0.0004238769179210067
506,2022-01-26,Fiscal policy will be—will provide significantly less of an impulse to growth.,0.019328199326992035,0.0002919424441643059,0.9803798198699951
507,2022-01-26,"So that, too, should—should lower the supply-side barriers, which are a big part of the story of why inflation is high.",0.00025479175383225083,0.9991395473480225,0.0006056485581211746
508,2022-01-26,"In addition, monetary policy will be becoming significantly less accommodative.",0.7863196134567261,0.21306931972503662,0.0006111072143539786
509,2022-01-26,"There’s a case that, for whatever reason, the economy slows more and inflation slows more than expected; we’ll react to that.",0.9987442493438721,0.0007303084130398929,0.0005253541748970747
510,2022-01-26,"If, instead, we see inflation at a higher level or a more persistent level, then we’ll react to that.",0.0002958540862891823,0.9993426203727722,0.00036151992389932275
511,2022-01-26,"And then after [that], they were a macroeconomic tool to support demand.",0.009441311471164227,0.0017129371408373117,0.9888457655906677
512,2022-01-26,We’ve identified the end state as—in amounts needed to implement monetary policy efficiently [and] effectively in the ample-reserves regime.,0.003432399593293667,0.0007692232611589134,0.9957984089851379
513,2022-01-26,"So I—you know, the one risk is that inflation risks are still to the upside in the views of most FOMC participants and, certainly, in my view as well.",0.0003924722841475159,0.9994200468063354,0.00018751279276330024
514,2022-01-26,"There’s a risk that, that the high inflation we’re seeing will be prolonged, and there’s a risk that it will move even higher.",0.0005094127263873816,0.9993392825126648,0.00015128721133805811
515,2022-01-26,And that’s—we have to be in a position with our monetary policy to address all of the plausible outcomes.,7.630814070580527e-05,0.0007940358482301235,0.9991297125816345
516,2022-01-26,"We, we have an expectation about the way the economy is going to be evolved, but we’ve got to be in a position to, to address different outcomes, including the one where inflation remains higher.",0.0001643299328861758,0.9992536902427673,0.0005818622885271907
517,2022-01-26,"That’s going to require price stability, and that’s going to require the Fed to tighten interest rate policy and do our part in getting inflation back down to our 2 percent goal.",0.00022432162950281054,0.9996557235717773,0.00012001863069599494
518,2022-01-26,"And COVID can continue to evolve, and it’s just—we have to accept that it’s not over, and the risks to it can slow down growth.",0.29850706458091736,0.008033975027501583,0.6934589743614197
519,2022-01-26,And that would be—that’s sort of a downside risk from a growth standpoint.,0.9910253286361694,0.0039924620650708675,0.004982327576726675
520,2022-01-26,"So I’d say, you know, since, since the December meeting, I would say that the inflation situation is about the same but probably slightly worse.",0.0003219657519366592,0.9976166486740112,0.00206149579025805
521,2022-01-26,I’d be inclined to raise my own estimate of 2022 core PCE inflation—let’s just go with that—by a few tenths today.,0.0005260776379145682,0.9973269701004028,0.00214686943218112
522,2022-01-26,"And I think to the extent the situation deteriorates further, our policy will have to address that, if it deteriorates meaningfully further, either in the time dimension or in the size of the inflation dimension.",0.0006055132253095508,0.9991136193275452,0.0002808592398650944
523,2022-01-26,Another part of it is that fiscal policy provided an impulse to growth over the last two years.,0.9960081577301025,0.0010354756377637386,0.002956389682367444
524,2022-01-26,"And that, I think, does raise, raise the risk that high inflation will be more persistent.",0.000310308241751045,0.9995265007019043,0.00016326851618941873
525,2022-01-26,"And I, you know, we—our objective is to get inflation back down to 2 percent.",0.0013628292363137007,0.9883937835693359,0.01024340558797121
526,2022-01-26,"If you look back to where we were in 2015, ’16, ’17, ’18 when we were raising rates, inflation was very close to 2 percent, even below 2 percent.",0.10779900848865509,0.0010636694496497512,0.8911373019218445
527,2022-01-26,"Unemployment was, was not at our estimates of the natural rate.",0.35204604268074036,0.0008998601697385311,0.6470540761947632
528,2022-01-26,"And growth was, you know, in the 2 to 3 percent range.",0.0002934840158559382,9.685461554909125e-05,0.999609649181366
